timestamp,hour,weekday,is_weekend,month,season_dry,season_rainy,season_harmattan,temperature,is_rain_day,holiday_type_national,holiday_type_religious,is_lockdown,load_kw
18-05-2021 22:00,22,1,0,5,FALSE,TRUE,FALSE,27,1,0,0,0,53779.34153
18-05-2021 23:00,23,1,0,5,FALSE,TRUE,FALSE,27,1,0,0,0,52695.46822
19-05-2021 00:00,0,2,0,5,FALSE,TRUE,FALSE,27,1,0,0,0,45062.79293
19-05-2021 01:00,1,2,0,5,FALSE,TRUE,FALSE,27,1,0,0,0,40195.2571
19-05-2021 02:00,2,2,0,5,FALSE,TRUE,FALSE,27,1,0,0,0,43472.78597
19-05-2021 03:00,3,2,0,5,FALSE,TRUE,FALSE,27,1,0,0,0,42105.55804
19-05-2021 04:00,4,2,0,5,FALSE,TRUE,FALSE,27,1,0,0,0,37611.77432
19-05-2021 05:00,5,2,0,5,FALSE,TRUE,FALSE,27,1,0,0,0,39403.45885
19-05-2021 06:00,6,2,0,5,FALSE,TRUE,FALSE,30,1,0,0,0,59975.30492
19-05-2021 07:00,7,2,0,5,FALSE,TRUE,FALSE,30,1,0,0,0,63130.73112
19-05-2021 08:00,8,2,0,5,FALSE,TRUE,FALSE,30,1,0,0,0,61509.30764
19-05-2021 09:00,9,2,0,5,FALSE,TRUE,FALSE,30,1,0,0,0,57431.24794
19-05-2021 10:00,10,2,0,5,FALSE,TRUE,FALSE,30,1,0,0,0,59999.20943
19-05-2021 11:00,11,2,0,5,FALSE,TRUE,FALSE,30,1,0,0,0,65394.51612
19-05-2021 12:00,12,2,0,5,FALSE,TRUE,FALSE,30,1,0,0,0,78378.05834
19-05-2021 13:00,13,2,0,5,FALSE,TRUE,FALSE,30,1,0,0,0,77281.68606
19-05-2021 14:00,14,2,0,5,FALSE,TRUE,FALSE,30,1,0,0,0,79329.3491
19-05-2021 15:00,15,2,0,5,FALSE,TRUE,FALSE,30,1,0,0,0,80008.4827
19-05-2021 16:00,16,2,0,5,FALSE,TRUE,FALSE,30,1,0,0,0,76959.57913
19-05-2021 17:00,17,2,0,5,FALSE,TRUE,FALSE,30,1,0,0,0,79356.43694
19-05-2021 18:00,18,2,0,5,FALSE,TRUE,FALSE,30,1,0,0,0,91477.77626
19-05-2021 19:00,19,2,0,5,FALSE,TRUE,FALSE,27,1,0,0,0,92148.319
19-05-2021 20:00,20,2,0,5,FALSE,TRUE,FALSE,27,1,0,0,0,90774.23289
19-05-2021 21:00,21,2,0,5,FALSE,TRUE,FALSE,27,1,0,0,0,91554.91957
19-05-2021 22:00,22,2,0,5,FALSE,TRUE,FALSE,27,1,0,0,0,50227.04113
19-05-2021 23:00,23,2,0,5,FALSE,TRUE,FALSE,27,1,0,0,0,50071.78404
20-05-2021 00:00,0,3,0,5,FALSE,TRUE,FALSE,27,0,0,0,0,61935.17183
20-05-2021 01:00,1,3,0,5,FALSE,TRUE,FALSE,27,0,0,0,0,59372.93762
20-05-2021 02:00,2,3,0,5,FALSE,TRUE,FALSE,27,0,0,0,0,60284.01543
20-05-2021 03:00,3,3,0,5,FALSE,TRUE,FALSE,27,0,0,0,0,58805.44
20-05-2021 04:00,4,3,0,5,FALSE,TRUE,FALSE,27,0,0,0,0,61818.24551
20-05-2021 05:00,5,3,0,5,FALSE,TRUE,FALSE,27,0,0,0,0,58051.90362
20-05-2021 06:00,6,3,0,5,FALSE,TRUE,FALSE,30,0,0,0,0,85875.28261
20-05-2021 07:00,7,3,0,5,FALSE,TRUE,FALSE,30,0,0,0,0,88179.26775
20-05-2021 08:00,8,3,0,5,FALSE,TRUE,FALSE,30,0,0,0,0,89146.70496
20-05-2021 09:00,9,3,0,5,FALSE,TRUE,FALSE,30,0,0,0,0,84904.88749
20-05-2021 10:00,10,3,0,5,FALSE,TRUE,FALSE,30,0,0,0,0,91113.49567
20-05-2021 11:00,11,3,0,5,FALSE,TRUE,FALSE,30,0,0,0,0,86997.38995
20-05-2021 12:00,12,3,0,5,FALSE,TRUE,FALSE,30,0,0,0,0,108964.1079
20-05-2021 13:00,13,3,0,5,FALSE,TRUE,FALSE,30,0,0,0,0,112494.0587
20-05-2021 14:00,14,3,0,5,FALSE,TRUE,FALSE,30,0,0,0,0,110613.9305
20-05-2021 15:00,15,3,0,5,FALSE,TRUE,FALSE,30,0,0,0,0,112656.5998
20-05-2021 16:00,16,3,0,5,FALSE,TRUE,FALSE,30,0,0,0,0,111464.288
20-05-2021 17:00,17,3,0,5,FALSE,TRUE,FALSE,30,0,0,0,0,111757.1128
20-05-2021 18:00,18,3,0,5,FALSE,TRUE,FALSE,30,0,0,0,0,129578.1594
20-05-2021 19:00,19,3,0,5,FALSE,TRUE,FALSE,27,0,0,0,0,131546.5816
20-05-2021 20:00,20,3,0,5,FALSE,TRUE,FALSE,27,0,0,0,0,126181.1102
20-05-2021 21:00,21,3,0,5,FALSE,TRUE,FALSE,27,0,0,0,0,126299.5163
20-05-2021 22:00,22,3,0,5,FALSE,TRUE,FALSE,27,0,0,0,0,75382.68659
20-05-2021 23:00,23,3,0,5,FALSE,TRUE,FALSE,27,0,0,0,0,78471.39633
21-05-2021 00:00,0,4,0,5,FALSE,TRUE,FALSE,27,0,0,0,0,58689.94583
21-05-2021 01:00,1,4,0,5,FALSE,TRUE,FALSE,27,0,0,0,0,61323.85938
21-05-2021 02:00,2,4,0,5,FALSE,TRUE,FALSE,27,0,0,0,0,62254.77901
21-05-2021 03:00,3,4,0,5,FALSE,TRUE,FALSE,27,0,0,0,0,61608.13966
21-05-2021 04:00,4,4,0,5,FALSE,TRUE,FALSE,27,0,0,0,0,58793.40785
21-05-2021 05:00,5,4,0,5,FALSE,TRUE,FALSE,27,0,0,0,0,56843.81178
21-05-2021 06:00,6,4,0,5,FALSE,TRUE,FALSE,30,0,0,0,0,80695.4168
21-05-2021 07:00,7,4,0,5,FALSE,TRUE,FALSE,30,0,0,0,0,85557.18447
21-05-2021 08:00,8,4,0,5,FALSE,TRUE,FALSE,30,0,0,0,0,89159.50414
21-05-2021 09:00,9,4,0,5,FALSE,TRUE,FALSE,30,0,0,0,0,83403.87075
21-05-2021 10:00,10,4,0,5,FALSE,TRUE,FALSE,30,0,0,0,0,87964.81033
21-05-2021 11:00,11,4,0,5,FALSE,TRUE,FALSE,30,0,0,0,0,83838.90439
21-05-2021 12:00,12,4,0,5,FALSE,TRUE,FALSE,30,0,0,0,0,111836.61
21-05-2021 13:00,13,4,0,5,FALSE,TRUE,FALSE,30,0,0,0,0,113340.9076
21-05-2021 14:00,14,4,0,5,FALSE,TRUE,FALSE,30,0,0,0,0,109922.69
21-05-2021 15:00,15,4,0,5,FALSE,TRUE,FALSE,30,0,0,0,0,111997.6403
21-05-2021 16:00,16,4,0,5,FALSE,TRUE,FALSE,30,0,0,0,0,110533.7002
21-05-2021 17:00,17,4,0,5,FALSE,TRUE,FALSE,30,0,0,0,0,113334.3002
21-05-2021 18:00,18,4,0,5,FALSE,TRUE,FALSE,30,0,0,0,0,132445.4358
21-05-2021 19:00,19,4,0,5,FALSE,TRUE,FALSE,27,0,0,0,0,129212.6978
21-05-2021 20:00,20,4,0,5,FALSE,TRUE,FALSE,27,0,0,0,0,132967.3035
21-05-2021 21:00,21,4,0,5,FALSE,TRUE,FALSE,27,0,0,0,0,130727.1939
21-05-2021 22:00,22,4,0,5,FALSE,TRUE,FALSE,27,0,0,0,0,72738.40605
21-05-2021 23:00,23,4,0,5,FALSE,TRUE,FALSE,27,0,0,0,0,74249.62596
22-05-2021 00:00,0,5,1,5,FALSE,TRUE,FALSE,27,0,0,0,0,50445.96732
22-05-2021 01:00,1,5,1,5,FALSE,TRUE,FALSE,27,0,0,0,0,50836.51322
22-05-2021 02:00,2,5,1,5,FALSE,TRUE,FALSE,27,0,0,0,0,56946.98748
22-05-2021 03:00,3,5,1,5,FALSE,TRUE,FALSE,27,0,0,0,0,51562.84402
22-05-2021 04:00,4,5,1,5,FALSE,TRUE,FALSE,27,0,0,0,0,45545.95786
22-05-2021 05:00,5,5,1,5,FALSE,TRUE,FALSE,27,0,0,0,0,49278.71686
22-05-2021 06:00,6,5,1,5,FALSE,TRUE,FALSE,30,0,0,0,0,68451.21264
22-05-2021 07:00,7,5,1,5,FALSE,TRUE,FALSE,30,0,0,0,0,72457.64721
22-05-2021 08:00,8,5,1,5,FALSE,TRUE,FALSE,30,0,0,0,0,68313.86728
22-05-2021 09:00,9,5,1,5,FALSE,TRUE,FALSE,30,0,0,0,0,71103.16668
22-05-2021 10:00,10,5,1,5,FALSE,TRUE,FALSE,30,0,0,0,0,69480.33903
22-05-2021 11:00,11,5,1,5,FALSE,TRUE,FALSE,30,0,0,0,0,74242.5433
22-05-2021 12:00,12,5,1,5,FALSE,TRUE,FALSE,30,0,0,0,0,94837.06269
22-05-2021 13:00,13,5,1,5,FALSE,TRUE,FALSE,30,0,0,0,0,95593.12005
22-05-2021 14:00,14,5,1,5,FALSE,TRUE,FALSE,30,0,0,0,0,94574.33581
22-05-2021 15:00,15,5,1,5,FALSE,TRUE,FALSE,30,0,0,0,0,91349.96991
22-05-2021 16:00,16,5,1,5,FALSE,TRUE,FALSE,30,0,0,0,0,96119.51771
22-05-2021 17:00,17,5,1,5,FALSE,TRUE,FALSE,30,0,0,0,0,99641.27569
22-05-2021 18:00,18,5,1,5,FALSE,TRUE,FALSE,30,0,0,0,0,113101.6029
22-05-2021 19:00,19,5,1,5,FALSE,TRUE,FALSE,27,0,0,0,0,108645.9028
22-05-2021 20:00,20,5,1,5,FALSE,TRUE,FALSE,27,0,0,0,0,106140.5463
22-05-2021 21:00,21,5,1,5,FALSE,TRUE,FALSE,27,0,0,0,0,107440.5469
22-05-2021 22:00,22,5,1,5,FALSE,TRUE,FALSE,27,0,0,0,0,64427.242
22-05-2021 23:00,23,5,1,5,FALSE,TRUE,FALSE,27,0,0,0,0,65977.43792
23-05-2021 00:00,0,6,1,5,FALSE,TRUE,FALSE,27,0,0,0,0,51287.87972
23-05-2021 01:00,1,6,1,5,FALSE,TRUE,FALSE,27,0,0,0,0,52635.43251
23-05-2021 02:00,2,6,1,5,FALSE,TRUE,FALSE,27,0,0,0,0,52404.9099
23-05-2021 03:00,3,6,1,5,FALSE,TRUE,FALSE,27,0,0,0,0,51902.05026
23-05-2021 04:00,4,6,1,5,FALSE,TRUE,FALSE,27,0,0,0,0,48989.5303
23-05-2021 05:00,5,6,1,5,FALSE,TRUE,FALSE,27,0,0,0,0,51070.52307
23-05-2021 06:00,6,6,1,5,FALSE,TRUE,FALSE,30,0,0,0,0,71161.19835
23-05-2021 07:00,7,6,1,5,FALSE,TRUE,FALSE,30,0,0,0,0,73325.71524
23-05-2021 08:00,8,6,1,5,FALSE,TRUE,FALSE,30,0,0,0,0,74109.30168
23-05-2021 09:00,9,6,1,5,FALSE,TRUE,FALSE,30,0,0,0,0,77479.10238
23-05-2021 10:00,10,6,1,5,FALSE,TRUE,FALSE,30,0,0,0,0,70007.81292
23-05-2021 11:00,11,6,1,5,FALSE,TRUE,FALSE,30,0,0,0,0,74485.91193
23-05-2021 12:00,12,6,1,5,FALSE,TRUE,FALSE,30,0,0,0,0,98538.80576
23-05-2021 13:00,13,6,1,5,FALSE,TRUE,FALSE,30,0,0,0,0,96732.8337
23-05-2021 14:00,14,6,1,5,FALSE,TRUE,FALSE,30,0,0,0,0,96918.07789
23-05-2021 15:00,15,6,1,5,FALSE,TRUE,FALSE,30,0,0,0,0,96304.95154
23-05-2021 16:00,16,6,1,5,FALSE,TRUE,FALSE,30,0,0,0,0,98081.55051
23-05-2021 17:00,17,6,1,5,FALSE,TRUE,FALSE,30,0,0,0,0,92117.01887
23-05-2021 18:00,18,6,1,5,FALSE,TRUE,FALSE,30,0,0,0,0,108613.7548
23-05-2021 19:00,19,6,1,5,FALSE,TRUE,FALSE,27,0,0,0,0,109694.8789
23-05-2021 20:00,20,6,1,5,FALSE,TRUE,FALSE,27,0,0,0,0,104307.809
23-05-2021 21:00,21,6,1,5,FALSE,TRUE,FALSE,27,0,0,0,0,112787.3288
23-05-2021 22:00,22,6,1,5,FALSE,TRUE,FALSE,27,0,0,0,0,66346.43085
23-05-2021 23:00,23,6,1,5,FALSE,TRUE,FALSE,27,0,0,0,0,62211.26647
24-05-2021 00:00,0,0,0,5,FALSE,TRUE,FALSE,27,1,0,0,0,40773.07351
24-05-2021 01:00,1,0,0,5,FALSE,TRUE,FALSE,27,1,0,0,0,41519.13131
24-05-2021 02:00,2,0,0,5,FALSE,TRUE,FALSE,27,1,0,0,0,41830.05163
24-05-2021 03:00,3,0,0,5,FALSE,TRUE,FALSE,27,1,0,0,0,42017.9348
24-05-2021 04:00,4,0,0,5,FALSE,TRUE,FALSE,27,1,0,0,0,43095.58027
24-05-2021 05:00,5,0,0,5,FALSE,TRUE,FALSE,27,1,0,0,0,41268.43412
24-05-2021 06:00,6,0,0,5,FALSE,TRUE,FALSE,30,1,0,0,0,62707.98326
24-05-2021 07:00,7,0,0,5,FALSE,TRUE,FALSE,30,1,0,0,0,61464.86944
24-05-2021 08:00,8,0,0,5,FALSE,TRUE,FALSE,30,1,0,0,0,58832.59139
24-05-2021 09:00,9,0,0,5,FALSE,TRUE,FALSE,30,1,0,0,0,63687.78167
24-05-2021 10:00,10,0,0,5,FALSE,TRUE,FALSE,30,1,0,0,0,56954.35753
24-05-2021 11:00,11,0,0,5,FALSE,TRUE,FALSE,30,1,0,0,0,60119.58547
24-05-2021 12:00,12,0,0,5,FALSE,TRUE,FALSE,30,1,0,0,0,80517.2935
24-05-2021 13:00,13,0,0,5,FALSE,TRUE,FALSE,30,1,0,0,0,76292.31724
24-05-2021 14:00,14,0,0,5,FALSE,TRUE,FALSE,30,1,0,0,0,78873.88912
24-05-2021 15:00,15,0,0,5,FALSE,TRUE,FALSE,30,1,0,0,0,79458.34899
24-05-2021 16:00,16,0,0,5,FALSE,TRUE,FALSE,30,1,0,0,0,75948.69033
24-05-2021 17:00,17,0,0,5,FALSE,TRUE,FALSE,30,1,0,0,0,77918.8057
24-05-2021 18:00,18,0,0,5,FALSE,TRUE,FALSE,30,1,0,0,0,91908.74042
24-05-2021 19:00,19,0,0,5,FALSE,TRUE,FALSE,27,1,0,0,0,88970.65537
24-05-2021 20:00,20,0,0,5,FALSE,TRUE,FALSE,27,1,0,0,0,96104.18713
24-05-2021 21:00,21,0,0,5,FALSE,TRUE,FALSE,27,1,0,0,0,88442.23412
24-05-2021 22:00,22,0,0,5,FALSE,TRUE,FALSE,27,1,0,0,0,54637.32574
24-05-2021 23:00,23,0,0,5,FALSE,TRUE,FALSE,27,1,0,0,0,51142.99746
25-05-2021 00:00,0,1,0,5,FALSE,TRUE,FALSE,27,1,0,0,0,38983.40953
25-05-2021 01:00,1,1,0,5,FALSE,TRUE,FALSE,27,1,0,0,0,41957.03561
25-05-2021 02:00,2,1,0,5,FALSE,TRUE,FALSE,27,1,0,0,0,43322.73346
25-05-2021 03:00,3,1,0,5,FALSE,TRUE,FALSE,27,1,0,0,0,44001.27394
25-05-2021 04:00,4,1,0,5,FALSE,TRUE,FALSE,27,1,0,0,0,45605.66278
25-05-2021 05:00,5,1,0,5,FALSE,TRUE,FALSE,27,1,0,0,0,49063.11572
25-05-2021 06:00,6,1,0,5,FALSE,TRUE,FALSE,30,1,0,0,0,60976.28551
25-05-2021 07:00,7,1,0,5,FALSE,TRUE,FALSE,30,1,0,0,0,58692.26957
25-05-2021 08:00,8,1,0,5,FALSE,TRUE,FALSE,30,1,0,0,0,61482.18582
25-05-2021 09:00,9,1,0,5,FALSE,TRUE,FALSE,30,1,0,0,0,59684.46762
25-05-2021 10:00,10,1,0,5,FALSE,TRUE,FALSE,30,1,0,0,0,62664.91532
25-05-2021 11:00,11,1,0,5,FALSE,TRUE,FALSE,30,1,0,0,0,57107.08926
25-05-2021 12:00,12,1,0,5,FALSE,TRUE,FALSE,30,1,0,0,0,84020.83636
25-05-2021 13:00,13,1,0,5,FALSE,TRUE,FALSE,30,1,0,0,0,80240.12024
25-05-2021 14:00,14,1,0,5,FALSE,TRUE,FALSE,30,1,0,0,0,73889.98996
25-05-2021 15:00,15,1,0,5,FALSE,TRUE,FALSE,30,1,0,0,0,76327.42774
25-05-2021 16:00,16,1,0,5,FALSE,TRUE,FALSE,30,1,0,0,0,80140.20261
25-05-2021 17:00,17,1,0,5,FALSE,TRUE,FALSE,30,1,0,0,0,81040.86014
25-05-2021 18:00,18,1,0,5,FALSE,TRUE,FALSE,30,1,0,0,0,89119.40593
25-05-2021 19:00,19,1,0,5,FALSE,TRUE,FALSE,27,1,0,0,0,92132.56463
25-05-2021 20:00,20,1,0,5,FALSE,TRUE,FALSE,27,1,0,0,0,85481.65032
25-05-2021 21:00,21,1,0,5,FALSE,TRUE,FALSE,27,1,0,0,0,90126.66034
25-05-2021 22:00,22,1,0,5,FALSE,TRUE,FALSE,27,1,0,0,0,54905.11711
25-05-2021 23:00,23,1,0,5,FALSE,TRUE,FALSE,27,1,0,0,0,50746.21067
26-05-2021 00:00,0,2,0,5,FALSE,TRUE,FALSE,27,0,0,0,0,55804.12282
26-05-2021 01:00,1,2,0,5,FALSE,TRUE,FALSE,27,0,0,0,0,59936.96556
26-05-2021 02:00,2,2,0,5,FALSE,TRUE,FALSE,27,0,0,0,0,58059.6314
26-05-2021 03:00,3,2,0,5,FALSE,TRUE,FALSE,27,0,0,0,0,61145.32449
26-05-2021 04:00,4,2,0,5,FALSE,TRUE,FALSE,27,0,0,0,0,57358.11249
26-05-2021 05:00,5,2,0,5,FALSE,TRUE,FALSE,27,0,0,0,0,57639.83635
26-05-2021 06:00,6,2,0,5,FALSE,TRUE,FALSE,30,0,0,0,0,81161.77991
26-05-2021 07:00,7,2,0,5,FALSE,TRUE,FALSE,30,0,0,0,0,86639.14749
26-05-2021 08:00,8,2,0,5,FALSE,TRUE,FALSE,30,0,0,0,0,85812.02337
26-05-2021 09:00,9,2,0,5,FALSE,TRUE,FALSE,30,0,0,0,0,83243.32404
26-05-2021 10:00,10,2,0,5,FALSE,TRUE,FALSE,30,0,0,0,0,86698.7825
26-05-2021 11:00,11,2,0,5,FALSE,TRUE,FALSE,30,0,0,0,0,88781.96147
26-05-2021 12:00,12,2,0,5,FALSE,TRUE,FALSE,30,0,0,0,0,111032.5087
26-05-2021 13:00,13,2,0,5,FALSE,TRUE,FALSE,30,0,0,0,0,112241.8459
26-05-2021 14:00,14,2,0,5,FALSE,TRUE,FALSE,30,0,0,0,0,112254.7067
26-05-2021 15:00,15,2,0,5,FALSE,TRUE,FALSE,30,0,0,0,0,108560.604
26-05-2021 16:00,16,2,0,5,FALSE,TRUE,FALSE,30,0,0,0,0,116712.8931
26-05-2021 17:00,17,2,0,5,FALSE,TRUE,FALSE,30,0,0,0,0,110394.304
26-05-2021 18:00,18,2,0,5,FALSE,TRUE,FALSE,30,0,0,0,0,133497.4334
26-05-2021 19:00,19,2,0,5,FALSE,TRUE,FALSE,27,0,0,0,0,130994.4668
26-05-2021 20:00,20,2,0,5,FALSE,TRUE,FALSE,27,0,0,0,0,128722.4408
26-05-2021 21:00,21,2,0,5,FALSE,TRUE,FALSE,27,0,0,0,0,130588.4161
26-05-2021 22:00,22,2,0,5,FALSE,TRUE,FALSE,27,0,0,0,0,75078.83377
26-05-2021 23:00,23,2,0,5,FALSE,TRUE,FALSE,27,0,0,0,0,70920.18632
27-05-2021 00:00,0,3,0,5,FALSE,TRUE,FALSE,27,0,0,0,0,58740.74682
27-05-2021 01:00,1,3,0,5,FALSE,TRUE,FALSE,27,0,0,0,0,58040.05132
27-05-2021 02:00,2,3,0,5,FALSE,TRUE,FALSE,27,0,0,0,0,58417.06597
27-05-2021 03:00,3,3,0,5,FALSE,TRUE,FALSE,27,0,0,0,0,56311.42063
27-05-2021 04:00,4,3,0,5,FALSE,TRUE,FALSE,27,0,0,0,0,62387.51286
27-05-2021 05:00,5,3,0,5,FALSE,TRUE,FALSE,27,0,0,0,0,63576.41021
27-05-2021 06:00,6,3,0,5,FALSE,TRUE,FALSE,30,0,0,0,0,88659.29315
27-05-2021 07:00,7,3,0,5,FALSE,TRUE,FALSE,30,0,0,0,0,89390.60877
27-05-2021 08:00,8,3,0,5,FALSE,TRUE,FALSE,30,0,0,0,0,85352.69862
27-05-2021 09:00,9,3,0,5,FALSE,TRUE,FALSE,30,0,0,0,0,84623.64363
27-05-2021 10:00,10,3,0,5,FALSE,TRUE,FALSE,30,0,0,0,0,84267.8181
27-05-2021 11:00,11,3,0,5,FALSE,TRUE,FALSE,30,0,0,0,0,87824.44802
27-05-2021 12:00,12,3,0,5,FALSE,TRUE,FALSE,30,0,0,0,0,112139.0862
27-05-2021 13:00,13,3,0,5,FALSE,TRUE,FALSE,30,0,0,0,0,111378.3743
27-05-2021 14:00,14,3,0,5,FALSE,TRUE,FALSE,30,0,0,0,0,114809.2999
27-05-2021 15:00,15,3,0,5,FALSE,TRUE,FALSE,30,0,0,0,0,112583.782
27-05-2021 16:00,16,3,0,5,FALSE,TRUE,FALSE,30,0,0,0,0,109474.7845
27-05-2021 17:00,17,3,0,5,FALSE,TRUE,FALSE,30,0,0,0,0,109869.1565
27-05-2021 18:00,18,3,0,5,FALSE,TRUE,FALSE,30,0,0,0,0,133562.1261
27-05-2021 19:00,19,3,0,5,FALSE,TRUE,FALSE,27,0,0,0,0,131675.7607
27-05-2021 20:00,20,3,0,5,FALSE,TRUE,FALSE,27,0,0,0,0,130450.6292
27-05-2021 21:00,21,3,0,5,FALSE,TRUE,FALSE,27,0,0,0,0,133813.6504
27-05-2021 22:00,22,3,0,5,FALSE,TRUE,FALSE,27,0,0,0,0,78551.80363
27-05-2021 23:00,23,3,0,5,FALSE,TRUE,FALSE,27,0,0,0,0,75566.8753
28-05-2021 00:00,0,4,0,5,FALSE,TRUE,FALSE,27,0,0,0,0,57474.97692
28-05-2021 01:00,1,4,0,5,FALSE,TRUE,FALSE,27,0,0,0,0,56296.45979
28-05-2021 02:00,2,4,0,5,FALSE,TRUE,FALSE,27,0,0,0,0,58602.97421
28-05-2021 03:00,3,4,0,5,FALSE,TRUE,FALSE,27,0,0,0,0,61454.46219
28-05-2021 04:00,4,4,0,5,FALSE,TRUE,FALSE,27,0,0,0,0,64138.04627
28-05-2021 05:00,5,4,0,5,FALSE,TRUE,FALSE,27,0,0,0,0,60615.04616
28-05-2021 06:00,6,4,0,5,FALSE,TRUE,FALSE,30,0,0,0,0,89136.0927
28-05-2021 07:00,7,4,0,5,FALSE,TRUE,FALSE,30,0,0,0,0,85601.017
28-05-2021 08:00,8,4,0,5,FALSE,TRUE,FALSE,30,0,0,0,0,87771.20853
28-05-2021 09:00,9,4,0,5,FALSE,TRUE,FALSE,30,0,0,0,0,88272.67779
28-05-2021 10:00,10,4,0,5,FALSE,TRUE,FALSE,30,0,0,0,0,81265.30002
28-05-2021 11:00,11,4,0,5,FALSE,TRUE,FALSE,30,0,0,0,0,85180.68871
28-05-2021 12:00,12,4,0,5,FALSE,TRUE,FALSE,30,0,0,0,0,113945.6795
28-05-2021 13:00,13,4,0,5,FALSE,TRUE,FALSE,30,0,0,0,0,112257.5994
28-05-2021 14:00,14,4,0,5,FALSE,TRUE,FALSE,30,0,0,0,0,108580.141
28-05-2021 15:00,15,4,0,5,FALSE,TRUE,FALSE,30,0,0,0,0,105496.1226
28-05-2021 16:00,16,4,0,5,FALSE,TRUE,FALSE,30,0,0,0,0,110656.9767
28-05-2021 17:00,17,4,0,5,FALSE,TRUE,FALSE,30,0,0,0,0,111392.4643
28-05-2021 18:00,18,4,0,5,FALSE,TRUE,FALSE,30,0,0,0,0,129647.3355
28-05-2021 19:00,19,4,0,5,FALSE,TRUE,FALSE,27,0,0,0,0,129429.1409
28-05-2021 20:00,20,4,0,5,FALSE,TRUE,FALSE,27,0,0,0,0,130337.3954
28-05-2021 21:00,21,4,0,5,FALSE,TRUE,FALSE,27,0,0,0,0,130748.1465
28-05-2021 22:00,22,4,0,5,FALSE,TRUE,FALSE,27,0,0,0,0,68574.4884
28-05-2021 23:00,23,4,0,5,FALSE,TRUE,FALSE,27,0,0,0,0,71178.57297
29-05-2021 00:00,0,5,1,5,FALSE,TRUE,FALSE,27,1,0,0,0,34683.44338
29-05-2021 01:00,1,5,1,5,FALSE,TRUE,FALSE,27,1,0,0,0,36875.43283
29-05-2021 02:00,2,5,1,5,FALSE,TRUE,FALSE,27,1,0,0,0,36668.08503
29-05-2021 03:00,3,5,1,5,FALSE,TRUE,FALSE,27,1,0,0,0,36624.67487
29-05-2021 04:00,4,5,1,5,FALSE,TRUE,FALSE,27,1,0,0,0,34486.45515
29-05-2021 05:00,5,5,1,5,FALSE,TRUE,FALSE,27,1,0,0,0,34625.91641
29-05-2021 06:00,6,5,1,5,FALSE,TRUE,FALSE,30,1,0,0,0,49476.67683
29-05-2021 07:00,7,5,1,5,FALSE,TRUE,FALSE,30,1,0,0,0,53217.98532
29-05-2021 08:00,8,5,1,5,FALSE,TRUE,FALSE,30,1,0,0,0,48996.27803
29-05-2021 09:00,9,5,1,5,FALSE,TRUE,FALSE,30,1,0,0,0,53422.59099
29-05-2021 10:00,10,5,1,5,FALSE,TRUE,FALSE,30,1,0,0,0,51817.1331
29-05-2021 11:00,11,5,1,5,FALSE,TRUE,FALSE,30,1,0,0,0,51184.8888
29-05-2021 12:00,12,5,1,5,FALSE,TRUE,FALSE,30,1,0,0,0,64743.224
29-05-2021 13:00,13,5,1,5,FALSE,TRUE,FALSE,30,1,0,0,0,62996.14535
29-05-2021 14:00,14,5,1,5,FALSE,TRUE,FALSE,30,1,0,0,0,64765.86811
29-05-2021 15:00,15,5,1,5,FALSE,TRUE,FALSE,30,1,0,0,0,65559.98283
29-05-2021 16:00,16,5,1,5,FALSE,TRUE,FALSE,30,1,0,0,0,60462.43922
29-05-2021 17:00,17,5,1,5,FALSE,TRUE,FALSE,30,1,0,0,0,65891.61211
29-05-2021 18:00,18,5,1,5,FALSE,TRUE,FALSE,30,1,0,0,0,80765.89342
29-05-2021 19:00,19,5,1,5,FALSE,TRUE,FALSE,27,1,0,0,0,78215.54476
29-05-2021 20:00,20,5,1,5,FALSE,TRUE,FALSE,27,1,0,0,0,75556.98531
29-05-2021 21:00,21,5,1,5,FALSE,TRUE,FALSE,27,1,0,0,0,76914.84075
29-05-2021 22:00,22,5,1,5,FALSE,TRUE,FALSE,27,1,0,0,0,42915.83858
29-05-2021 23:00,23,5,1,5,FALSE,TRUE,FALSE,27,1,0,0,0,44678.15183
30-05-2021 00:00,0,6,1,5,FALSE,TRUE,FALSE,27,1,0,0,0,39295.26956
30-05-2021 01:00,1,6,1,5,FALSE,TRUE,FALSE,27,1,0,0,0,37866.24701
30-05-2021 02:00,2,6,1,5,FALSE,TRUE,FALSE,27,1,0,0,0,36746.98576
30-05-2021 03:00,3,6,1,5,FALSE,TRUE,FALSE,27,1,0,0,0,34212.78772
30-05-2021 04:00,4,6,1,5,FALSE,TRUE,FALSE,27,1,0,0,0,37319.84598
30-05-2021 05:00,5,6,1,5,FALSE,TRUE,FALSE,27,1,0,0,0,31227.80762
30-05-2021 06:00,6,6,1,5,FALSE,TRUE,FALSE,30,1,0,0,0,50666.6163
30-05-2021 07:00,7,6,1,5,FALSE,TRUE,FALSE,30,1,0,0,0,52756.77855
30-05-2021 08:00,8,6,1,5,FALSE,TRUE,FALSE,30,1,0,0,0,53148.55304
30-05-2021 09:00,9,6,1,5,FALSE,TRUE,FALSE,30,1,0,0,0,52972.21123
30-05-2021 10:00,10,6,1,5,FALSE,TRUE,FALSE,30,1,0,0,0,52034.57672
30-05-2021 11:00,11,6,1,5,FALSE,TRUE,FALSE,30,1,0,0,0,50808.18755
